user_id,score,model_name,gender,ethnicity,age,location
user1209,98,command-nightly,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,94,luminous-extended-control,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,89,command,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1231,86,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,13,google/flan-t5-xxl,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,96,luminous-extended-control,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,68,models/chat-bison-001,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,58,meta-llama/Llama-2-70b-chat-hf,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,52,gpt-4-1106-preview,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,43,gpt-3.5-turbo,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,47,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1218,82,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,57,command,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,1,luminous-supreme-control,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,18,command-nightly,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1207,3,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,81,claude-2.1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,61,luminous-supreme-control,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,61,gpt-4,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1209,50,google/flan-t5-xxl,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,79,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,87,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,91,claude-2,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1231,90,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,43,command-light,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,1,luminous-supreme-control,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,63,meta-llama/Llama-2-70b-chat-hf,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,45,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,36,meta-llama/Llama-2-13b-chat-hf,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,80,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,50,command-nightly,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,26,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,11,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,73,command-nightly,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,5,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1209,78,meta-llama/Llama-2-13b-chat-hf,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,85,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,87,gpt-3.5-turbo,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,84,claude-2,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1218,87,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,31,command-nightly,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,29,meta-llama/Llama-2-13b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,28,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1203,84,command-light,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1203,62,meta-llama/Llama-2-70b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1203,100,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1203,31,claude-2,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1194,76,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'i am a white/caucasian american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1194,1,google/flan-t5-xxl,Female,"{'self_described': 'i am a white/caucasian american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1194,100,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'i am a white/caucasian american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1194,72,meta-llama/Llama-2-13b-chat-hf,Female,"{'self_described': 'i am a white/caucasian american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1267,55,meta-llama/Llama-2-70b-chat-hf,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,46,claude-2.1,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,82,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1209,86,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,71,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,75,gpt-3.5-turbo,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,88,gpt-4,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1242,88,command,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,1,google/flan-t5-xxl,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,62,luminous-supreme-control,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,84,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,97,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,74,command-nightly,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,25,claude-instant-1,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,33,gpt-4-1106-preview,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,50,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,50,command-nightly,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,32,models/chat-bison-001,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1185,11,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1185,79,command-nightly,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1185,28,command,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1185,35,meta-llama/Llama-2-13b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1269,65,claude-2,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,100,command,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,68,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,64,gpt-3.5-turbo,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1268,100,claude-2,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1268,100,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1268,97,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1207,2,google/flan-t5-xxl,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,85,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,78,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,37,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,8,meta-llama/Llama-2-70b-chat-hf,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,9,command-light,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,70,claude-2.1,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1231,10,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'european american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1250,58,claude-instant-1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,1,luminous-extended-control,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,64,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,85,gpt-4-1106-preview,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1261,65,gpt-3.5-turbo,Female,"{'self_described': 'american', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1261,91,meta-llama/Llama-2-70b-chat-hf,Female,"{'self_described': 'american', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1261,63,meta-llama/Llama-2-13b-chat-hf,Female,"{'self_described': 'american', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1261,91,luminous-extended-control,Female,"{'self_described': 'american', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1209,84,command,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,93,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,76,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1267,9,luminous-supreme-control,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,62,command,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,76,claude-2,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,54,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1252,81,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1252,65,gpt-4-1106-preview,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1252,37,luminous-extended-control,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1252,90,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1209,95,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,88,claude-2,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,84,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1209,86,meta-llama/Llama-2-13b-chat-hf,Male,"{'self_described': 'prefer not to say', 'categorised': 'Prefer not to say', 'simplified': 'Prefer not to say'}",35-44 years old,US
user1203,76,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1203,94,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1203,97,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1218,59,meta-llama/Llama-2-70b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,39,claude-2.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,93,command,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,28,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1242,1,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,96,command-nightly,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,100,meta-llama/Llama-2-13b-chat-hf,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,91,command,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1194,89,meta-llama/Llama-2-13b-chat-hf,Female,"{'self_described': 'i am a white/caucasian american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1194,89,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'i am a white/caucasian american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1194,10,google/flan-t5-xxl,Female,"{'self_described': 'i am a white/caucasian american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1194,100,gpt-4,Female,"{'self_described': 'i am a white/caucasian american', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1269,80,HuggingFaceH4/zephyr-7b-beta,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,78,claude-2,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,100,meta-llama/Llama-2-70b-chat-hf,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,73,gpt-4,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1207,25,claude-2,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,48,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,61,command-nightly,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,73,gpt-4-1106-preview,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1268,88,luminous-extended-control,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1268,59,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1268,100,gpt-3.5-turbo,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1268,100,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1250,85,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,50,tiiuae/falcon-7b-instruct,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,1,command,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,1,luminous-extended-control,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1267,100,claude-2.1,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,55,HuggingFaceH4/zephyr-7b-beta,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,62,gpt-4,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,31,tiiuae/falcon-7b-instruct,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1207,76,claude-instant-1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,85,meta-llama/Llama-2-13b-chat-hf,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,4,luminous-supreme-control,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,57,claude-2,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,68,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,38,command-light,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,57,claude-instant-1,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1219,38,gpt-4-1106-preview,Male,"{'self_described': 'slavic', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1269,100,claude-instant-1,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,75,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,1,claude-2.1,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,75,gpt-3.5-turbo,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1261,82,command-light,Female,"{'self_described': 'american', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1261,58,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'american', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1261,71,gpt-4,Female,"{'self_described': 'american', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1261,94,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'american', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1218,84,meta-llama/Llama-2-13b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,85,command-nightly,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,1,google/flan-t5-xxl,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,100,meta-llama/Llama-2-70b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1268,100,meta-llama/Llama-2-70b-chat-hf,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1268,100,timdettmers/guanaco-33b-merged,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1268,63,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1268,100,claude-2,Male,"{'self_described': 'hispanic', 'categorised': 'Hispanic / Latino', 'simplified': 'Hispanic'}",35-44 years old,US
user1267,54,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,85,gpt-3.5-turbo,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,81,claude-instant-1,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1267,50,meta-llama/Llama-2-13b-chat-hf,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
user1185,32,command,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1185,1,google/flan-t5-xxl,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1185,57,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1185,29,luminous-supreme-control,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1250,82,models/chat-bison-001,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,100,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,50,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1250,15,claude-2,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1203,96,meta-llama/Llama-2-7b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1203,75,meta-llama/Llama-2-13b-chat-hf,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1203,1,luminous-supreme-control,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1203,1,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",25-34 years old,US
user1242,97,meta-llama/Llama-2-7b-chat-hf,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,79,timdettmers/guanaco-33b-merged,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,59,gpt-4,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1242,57,claude-2,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1218,22,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,81,mistralai/Mistral-7B-Instruct-v0.1,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1218,100,command-nightly,Male,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",35-44 years old,US
user1269,100,command,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,68,mistralai/Mistral-7B-Instruct-v0.1,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,2,claude-2.1,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1269,67,claude-instant-1,Female,"{'self_described': 'white', 'categorised': 'White', 'simplified': 'White'}",55-64 years old,US
user1207,59,meta-llama/Llama-2-13b-chat-hf,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,39,command,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,26,claude-2.1,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1207,81,command-nightly,Female,"{'self_described': 'caucasian', 'categorised': 'White', 'simplified': 'White'}",45-54 years old,US
user1267,88,gpt-3.5-turbo,Male,"{'self_described': 'black', 'categorised': 'Black / African', 'simplified': 'Black'}",25-34 years old,US
